,stock_name,ticker
6,Pathfinder Income Un,TSE:PCD.UN
7,Pattern Energy Grp A,TSE:PEG
8,Pembina Pipeline,TSE:PPL
9,Pembina Pipe5.75Db F,TSE:PPL.DB.F
10,Pembina Pipe Sr 1 Pr,TSE:PPL.PR.A
11,Pembina Pipe Sr 3 Pr,TSE:PPL.PR.C
12,Pembina Pipe Sr 5 Pr,TSE:PPL.PR.E
13,Pembina Pipe Sr 7 Pr,TSE:PPL.PR.G
14,Pembina Pipe Sr 9 Pr,TSE:PPL.PR.I
15,Pembina Pipe Pr 11,TSE:PPL.PR.K
16,Pembina Pipe Pr 13,TSE:PPL.PR.M
17,Pengrowth Energy,TSE:PGF
18,Pengrwth 6.25%Mar Db,TSE:PGF.DB.B
19,Penn West Petroleum,TSE:PWT
20,Peregrine Diamonds J,TSE:PGD
21,Performance Sports,TSE:PSG
22,Perk Inc. J,TSE:PER
23,,
1,Perpetual Energy Inc,TSE:PMT
2,Perseus Mining Ord J,TSE:PRU
3,Pershing Gold Corporation,TSE:PGLC
4,Petrowest Corp. Cl A,TSE:PRW
5,Petrus Resources J,TSE:PRQ
6,Peyto Expl & Dev,TSE:PEY
7,PFB Corporation,TSE:PFB
8,PHX Energy Services,TSE:PHX
9,Picton Mahoney A Un,TSE:PMB.UN
10,Pilot Gold Inc. J,TSE:PLG
11,,
1,PIMCO Gbl IncmOpp Un,TSE:PGI.UN
2,Pine Cliff Energy J,TSE:PNE
3,PineBrdge InvGrd Sec,TSE:PRF.UN
4,Pinetree Capital J,TSE:PNP
5,Pizza Pizza Royalty,TSE:PZA
6,Platinum Grp Metal J,TSE:PTM
7,Plaza Retail Tr 7%Db,TSE:PLZ.DB.C
8,Plaza RetailTr5.75Db,TSE:PLZ.DB.D
9,Plaza Retail REIT Un,TSE:PLZ.UN
10,Points Int'l Ltd. J,TSE:PTS
11,Polaris Infras J,TSE:PIF
12,Polaris Materials J,TSE:PLS
13,,
1,Pollard Banknote Ltd,TSE:PBL
2,Polymet Mining J,TSE:POM
3,Posera Ltd. J,TSE:PAY
4,Postmedia Ntwrk C J,TSE:PNC.A
5,Postmedia Ntwrk VV J,TSE:PNC.B
6,Potash Corp of Sask,TSE:POT
7,Potash Ridge Corp. J,TSE:PRK
8,Power Corp of Cda SV,TSE:POW
9,Power Corp 5.6% Pr A,TSE:POW.PR.A
10,Power Corp 5.35% Pr,TSE:POW.PR.B
11,Power Corp 5.80% Pr,TSE:POW.PR.C
12,Power Corp 5.00% Pr,TSE:POW.PR.D
13,Power Corp Part. Pr,TSE:POW.PR.E
14,Power Corp Sr861stPr,TSE:POW.PR.F
15,Power Corp 5.6% Pr G,TSE:POW.PR.G
16,Power Financial Corp,TSE:PWF
17,Power Financial Pr A,TSE:PWF.PR.A
18,Power Financial Pr D,TSE:PWF.PR.E
19,Power Fin 5.25% Pr E,TSE:PWF.PR.F
20,Power Fin 5.90% Pr F,TSE:PWF.PR.G
21,Power Fin 5.75% Pr H,TSE:PWF.PR.H
22,Power Fin 6% Pr I,TSE:PWF.PR.I
23,Power Fin 4.95% Pr K,TSE:PWF.PR.K
24,Power Fin 5.10% Pr L,TSE:PWF.PR.L
25,Power Fin 5.80% Pr O,TSE:PWF.PR.O
26,Power Fin 4.40% Pr P,TSE:PWF.PR.P
27,Power Financial Pr Q,TSE:PWF.PR.Q
28,Power Fin 5.50% Pr R,TSE:PWF.PR.R
29,Power Fin 4.80% Pr S,TSE:PWF.PR.S
30,Power Fin 4.20% Pr T,TSE:PWF.PR.T
31,PwrShr 1-3Yr LadFltg,TSE:PFL
32,PwrShares CorpBnd Un,TSE:PSB
33,,
1,PwrShares Cdn Div Un,TSE:PDC
2,PwrShares Cdn Pr Un,TSE:PPS
3,PwrShr FTSE RAFI Cdn,TSE:PXC
4,PwrShrFTSE CA Sml-Md,TSE:PZC
5,PwrShr FTSERAF GlbCA,TSE:PZW
6,PwrShr FTSERAF GlbUS,TSE:PZW.U
7,PwrShrFTSE Glb+Fndmn,TSE:PXG
8,PwrShrFTSE Glb+FndUS,TSE:PXG.U
9,PwrShrFTSE USFnd CAD,TSE:PXS
10,PwrShrFTSE USFnd US,TSE:PXS.U
11,PwrShrs FTSE RAFI US,TSE:PXU
12,PwrShr HY CorpBnd Un,TSE:PFH
13,PwrShr Glb ShrhldrCA,TSE:PSY
14,PwrShr Glb ShrhldrUS,TSE:PSY.U
15,,
1,PwrShr LddrRtUS0-5Yr,TSE:USB
2,PwrShr LddrRtO-5YrUS,TSE:USB.U
3,PwrShr LowVolPortfl,TSE:PLV
4,PwrShares QQQCADH Un,TSE:QQC
5,PwrShr LowVol CH Idx,TSE:ULV
6,PwrShr S&P EmrgMkts,TSE:ELV
7,PwrShr S&PIntl LwVol,TSE:ILV
8,PowrShr LowVltlty Un,TSE:TLV
9,PwrShr SrLoan(C Hdg),TSE:BKL
10,Powershr TactBond Un,TSE:PTB
11,PwrShr Ultr LiqLTGvt,TSE:PGL
12,,
1,Prairie Provident J,TSE:PPR
2,PrairieSky Royalty,TSE:PSK
3,Precious Mtl&Mine Un,TSE:MMP.UN
4,Precious Mtl Buln Un,TSE:PBU.UN
5,Precision Drill Corp,TSE:PD
6,Premier Gold Mines J,TSE:PG
7,Premium Brands Hldgs,TSE:PBH
8,Premium Brand 5% Deb,TSE:PBH.DB.D
9,Premium Brand 4.65Db,TSE:PBH.DB.E
10,Premium Income Cl A,TSE:PIC.A
11,Premium Income Pr,TSE:PIC.PR.A
12,Pretium Resources J,TSE:PVG
13,Prime Dividend Cl A,TSE:PDV
14,Prime Dividend Pr,TSE:PDV.PR.A
15,,
1,Primero Mining Corp.,TSE:P
2,Primero Mng 5.75USDb,TSE:P.DB.V
3,Primero Mining Wt,TSE:P.WT.C
4,ProMetic Life J,TSE:PLI
5,ProMIS Neurosci J,TSE:PMN
6,Prophecy Dev Corp. J,TSE:PCY
7,Pulse Seismic Inc.,TSE:PSD
8,Pure Industrial Un,TSE:AAR.UN
9,Pure Tech Ltd. J,TSE:PUR
10,Purpose Best Ideas,TSE:PBI
11,Purpose Best NnCurHg,TSE:PBI.B
12,Purpose Cdn Fin Incm,TSE:BNC
13,Purpose Conserv Incm,TSE:PRP
14,,
1,QLT Inc.,TSE:QLT
2,Quebecor Inc Cl A MV,TSE:QBR.A
3,Quebecor Inc Cl B SV,TSE:QBR.B
4,Quest Rare Min J,TSE:QRM
5,Quest Rare Min Wt J,TSE:QRM.WT
6,Questerre Corp. J,TSE:QEC
7,Questrade FxdIncm+Un,TSE:QCP
8,Questrade GloblEq Un,TSE:QGE
9,QuestrdRs1000USCnsmr,TSE:QRD
10,Quest Rs1000USHealth,TSE:QRH
11,Quest Rs1000USIndust,TSE:QRI
12,Questr Rs1000US Tech,TSE:QRT
13,,
1,Questrade RusUS MdGr,TSE:QMG
2,Questrade RusUS MdVl,TSE:QMV
3,,
1,R Split 3 Corp A Cap,TSE:RBS
2,R Split 3 Corp. Pr B,TSE:RBS.PR.B
3,Raging River Expl,TSE:RRX
4,Ravensource Fund Un,TSE:RAV.UN
5,RBC 1-5Yr LadCdn Bnd,TSE:RLB
6,RBC 1-5Yr LddCrp Bnd,TSE:RBO
7,RBC Cdn Pref CA Un,TSE:RPF
8,RBC QuantCdnDiv Lead,TSE:RCD
9,RBC Quant CdnEqLeadr,TSE:RCE
10,RBC Qnt EAFE DivLead,TSE:RHI
11,RBC QuantEAFE Div Un,TSE:RID
12,RBC QuantEAFE Div US,TSE:RID.U
13,,
1,RBC QntEAFE EQ CAHeg,TSE:RHF
2,RBC Quant EAFE Eqty,TSE:RIE
3,RBC QuantEAFE EqtyUS,TSE:RIE.U
4,RBC Quant EmrgMktDiv,TSE:RXD
5,RBC Quant EmrgMkt US,TSE:RXD.U
6,RBC QntEmrgMktEqLdr,TSE:RXE
7,RBC QntEmrMktEqLdrUS,TSE:RXE.U
8,RBC Quant EUDivLdHeg,TSE:RHP
9,RBC Quant EU DivLdCA,TSE:RPD
10,RBC Quant EU DivLdUS,TSE:RPD.U
11,RBC QUANT GlbInfraCA,TSE:RIG
12,RBC QUANT GlbInfraUS,TSE:RIG.U
13,RBC Quant US DivLead,TSE:RHU
14,RBC QntUS DivLead Un,TSE:RUD
15,RBC QntUS DivLeadUSD,TSE:RUD.U
16,RBC QuantUSEqty(C-H),TSE:RHS
17,,
1,RBC Quant USEqLdr Un,TSE:RUE
2,RBC Quant USEqLdr US,TSE:RUE.U
3,RBC Stratgc GlbDivLd,TSE:RLD
4,RBC Stratgc GlbEqLdr,TSE:RLE
5,RBC Target 17 CrpBnd,TSE:RQE
6,RBC Target 18 CrpBnd,TSE:RQF
7,RBC Target 19 CrpBnd,TSE:RQG
8,RBC Target 20 CrpBnd,TSE:RQH
9,RBC Target 21CorpBnd,TSE:RQI
10,RBC Target22 CorpBnd,TSE:RQJ
11,RBC Target23 CorpBnd,TSE:RQK
12,,
1,RDM Corporation J,TSE:RC
2,Real AstIncmGro A Un,TSE:RAI.UN
3,Red Eagle Mining Corporation,TSE:R
4,Redhawk Resources J,TSE:RDK
5,Redknee Solutions J,TSE:RKN
6,Redline Commun Grp J,TSE:RDL
7,REIT INDEXPLUS Tr Un,TSE:IDR.UN
8,Reitman's Canada,TSE:RET
9,Reitman's Cda A NV,TSE:RET.A
10,Resolute Forest Prod,TSE:RFP
11,Response Biomed J,TSE:RBM
12,,
1,Restaurant Brnd Intl,TSE:QSR
2,Restaurant BrndLP Un,TSE:QSP.UN
3,Resverlogix Corp. J,TSE:RVX
4,Richards Pckng Un,TSE:RPI.UN
5,Richelieu Hardware,TSE:RCH
6,Richmont Mines,TSE:RIC
7,Ridgewood Cdn Bnd Un,TSE:RIB.UN
8,Rio Novo Gold Ord J,TSE:RN
9,RioCan REIT Ser C Pr,TSE:REI.PR.C
10,RioCan Rl Est Tr Un,TSE:REI.UN
11,Ritchie Bros Auction,TSE:RBA
12,,
1,RMP Energy Inc. J,TSE:RMP
2,Rockwell Diamonds J,TSE:RDI
3,Rocky Mtn Dealership,TSE:RME
4,Rogers Comm Cl A,TSE:RCI.A
5,Rogers Comm Cl B NV,TSE:RCI.B
6,Rogers Sugar Inc.,TSE:RSI
7,Rogers Sugar 5.7% Db,TSE:RSI.DB.C
8,Rogers Sugar 5.75%Db,TSE:RSI.DB.D
9,RONA inc. 5.25% Pr,TSE:RON.PR.A
10,RONA inc Ser 7 Pr,TSE:RON.PR.B
11,Royal Bank of Canada,TSE:RY
12,Royal Bank Pr Ser AA,TSE:RY.PR.A
13,Royal Bank Pr Ser AB,TSE:RY.PR.B
14,Royal Bank Pr Ser AC,TSE:RY.PR.C
15,Royal Bank Pr Ser AD,TSE:RY.PR.D
16,Royal Bank Pr Ser AE,TSE:RY.PR.E
17,Royal Bank Pr Ser AF,TSE:RY.PR.F
18,Royal Bank Pr Ser AG,TSE:RY.PR.G
19,Royal Bank Pr Ser BB,TSE:RY.PR.H
20,Royal Bank Pr Ser AJ,TSE:RY.PR.I
21,Royal Bank Pr Ser BD,TSE:RY.PR.J
22,Royal Bank Pr Ser AK,TSE:RY.PR.K
23,Royal Bank Pr Ser AL,TSE:RY.PR.L
24,Royal Bank Pr Ser BF,TSE:RY.PR.M
25,Royal Bank Pr Ser BH,TSE:RY.PR.N
26,Royal Bank Pr Ser BI,TSE:RY.PR.O
27,Royal Bank Pr Ser BJ,TSE:RY.PR.P
28,Royal Bank Pr Ser BK,TSE:RY.PR.Q
29,Royal Bank Pr Ser BM,TSE:RY.PR.R
30,Royal Bank Pr Ser W,TSE:RY.PR.W
31,Royal Bank Pr Ser AZ,TSE:RY.PR.Z
32,Ry Cdn Mint-Gold ETR,TSE:MNT
33,Ry Cdn Mint-Gold USF,TSE:MNT.U
34,Ry Cdn Mint-Sil ETR,TSE:MNS
35,Ry Cdn Mint-Sil USF,TSE:MNS.U
36,Royal Nickel Corp. J,TSE:RNX
37,,
1,RTG Mining Inc Ord J,TSE:RTG
2,RTG Mining Inc. Wt J,TSE:RTG.WT
3,Rubicon Minerals J,TSE:RMX
4,Russel Metals Inc.,TSE:RUS
5,,
1,S Split Corp Cl A,TSE:SBN
2,S Split Corp. Pr,TSE:SBN.PR.A
3,Sabina Gld & Slvr J,TSE:SBB
4,Sandstorm Gold Ltd.,TSE:SSL
5,Sandstorm Gold Wt,TSE:SSL.WT
6,Sandstorm Gold Wt B,TSE:SSL.WT.B
7,Sandvine Corp J,TSE:SVC
8,Saputo Inc.,TSE:SAP
9,Savanna Energy Corp.,TSE:SVY
10,Savaria Corp. J,TSE:SIS
11,Scandium Int'l Mng J,TSE:SCY
12,SCITI Trust Trans Un,TSE:SIN.UN
13,Seabridge Gold Inc J,TSE:SEA
14,,
1,Sears Canada Inc,TSE:SCC
2,Second Cup Ltd. The,TSE:SCU
3,Secure Energy Serv J,TSE:SES
4,SEMAFO Inc. J,TSE:SMF
5,Sr Secured FltgLn Un,TSE:FRL.UN
6,Sentry Prime Metal A,TSE:PME
7,Senvest Capital Inc,TSE:SEC
8,Serabi Gld plc Ord J,TSE:SBI
9,Serinus Energy J,TSE:SEN
10,Seven Generations A,TSE:VII
11,,
1,Shaw Comm Cl B NV,TSE:SJR.B
2,Shaw Comm Cl 2 Pr A,TSE:SJR.PR.A
3,Shaw Comm Cl 2 Pr B,TSE:SJR.PR.B
4,ShawCor Ltd.,TSE:SCL
5,Sherritt Int'l Corp,TSE:S
6,Shopify Inc.,TSE:SHOP
7,Shore Gold Inc. J,TSE:SGF
8,Sienna Senior Living,TSE:SIA
9,Sienna Sr Living Deb,TSE:SIA.DB
10,Sierra Metals Inc. J,TSE:SMT
11,Sierra Wireless,TSE:SW
12,Silver Bear Res J,TSE:SBR
13,Silver Bull Res J,TSE:SVB
14,,
1,Silver Bln ETFCurHeg,TSE:SBT
2,Silver BullnC$NCurHG,TSE:SBT.B
3,Silver Bulln US$NCur,TSE:SBT.U
4,Silver Standard Res,TSE:SSO
5,Silver Wheaton Corp.,TSE:SLW
6,Silvercorp Metals J,TSE:SVM
7,SIR Royalty Incm Un,TSE:SRV.UN
8,Sirius XM Cda A SV J,TSE:XSR
9,Skylon Growth Tr Un,TSE:SKG.UN
10,Slate Office REIT Un,TSE:SOT.UN
11,Slate Retail Cl U Un,TSE:SRT.U
12,Slate Retail CAD Un,TSE:SRT.UN
13,Sleep Cntry Cda Hldg,TSE:ZZZ
14,,
1,Smart REIT Tr VV Un,TSE:SRU.UN
2,SNC - Lavalin Group,TSE:SNC
3,Solitario Expl J,TSE:SLR
4,Solium Capital Inc J,TSE:SUM
5,SouthGobi Res Ltd J,TSE:SGQ
6,Spartan Engy Corp J,TSE:SPE
7,Spectra7 Microsys J,TSE:SEV
8,Spectral Medical Inc,TSE:EDT
9,Sphere AsiaSustYldUn,TSE:SHA
10,Sphere FTSE CdaUnheg,TSE:SHC
11,,
1,Sphere FTSEmrgMktSus,TSE:SHZ
2,Spher EuroSustYldUn,TSE:SHE
3,Sphere US Sustn Heg,TSE:SHU
4,Spin Master Corp SV,TSE:TOY
5,Sprott Inc.,TSE:SII
6,Sprott Phy Gld Un US,TSE:PHY.U
7,Sprott PhyPlat US Un,TSE:PPT.U
8,Sprott Phy Silver US,TSE:PHS.U
9,Sprott Resource Corp,TSE:SCP
10,St. Augustine Gld J,TSE:SAU
11,,
1,Stantec Inc.,TSE:STN
2,Star Yld Managers Un,TSE:XYM.UN
3,Starcore Intl Mine J,TSE:SAM
4,Stella-Jones Inc.,TSE:SJ
5,Stingray Digit SV,TSE:RAY.A
6,Stingray Dgt Vary SV,TSE:RAY.B
7,Stonegate Agricom J,TSE:ST
8,Stornoway Diamond J,TSE:SWY
9,Stornoway Dia USDb J,TSE:SWY.DB.U
10,Strad Energy Serv J,TSE:SDY
11,Strategic AllocateUn,TSE:SIF.UN
12,Street Capital Group,TSE:SCB
13,,
1,Strongco Corporation,TSE:SQP
2,Stuart Olson Inc.,TSE:SOX
3,Stuart Olsn 12/19 Db,TSE:SOX.DB.A
4,Student Transport,TSE:STB
5,Student Trans 5.25Db,TSE:STB.DB.A
6,Student Trans 6.25Db,TSE:STB.DB.C
7,Sulliden Mng Cap J,TSE:SMC
8,Summit Ind REIT Un J,TSE:SMU.UN
9,Sun Life Fin Inc.,TSE:SLF
10,Sun Life Fin Pr A,TSE:SLF.PR.A
11,Sun Life Fin Ser2 Pr,TSE:SLF.PR.B
12,Sun Life Fin Ser3 Pr,TSE:SLF.PR.C
13,Sun Life Fin Ser4 Pr,TSE:SLF.PR.D
14,Sun Life Fin Ser5 Pr,TSE:SLF.PR.E
15,Sun Life Fin Sr8R Pr,TSE:SLF.PR.G
16,Sun Life Fin 10R Pr,TSE:SLF.PR.H
17,Sun Life Fin 12R Pr,TSE:SLF.PR.I
18,Sun Life Fin 9QR Pr,TSE:SLF.PR.J
19,Sun Life Fin 11QR Pr,TSE:SLF.PR.K
20,Suncor Energy Inc.,TSE:SU
21,"SunOpta, Inc.",TSE:SOY
22,Sunwah Int'l Ltd.,TSE:SWH
23,Superior Plus Corp.,TSE:SPB
24,Superior+ 6/30/19 Db,TSE:SPB.DB.H
25,,
1,Supremex Inc.,TSE:SXP
2,Surge Energy Inc. J,TSE:SGY
3,Symphony FltgLoan Un,TSE:SSF.UN
4,Synex Internt'l J,TSE:SXI
5,,
1,TAG Oil Ltd. J,TSE:TAO
2,Tahoe Resources J,TSE:THO
3,Taiga Building Prod,TSE:TBL
4,Taiga Building Nt,TSE:TBL.NT
5,Talon Metals Corp. J,TSE:TLO
6,Tamarack Vall Engy J,TSE:TVE
7,Tanzanian Royalty J,TSE:TNX
8,Taseko Mines Ltd.,TSE:TKO
9,Taylor NthAmerOpp Un,TSE:TOF.UN
10,TD Cdn Aggregate Bnd,TSE:TDB
11,TD Int'l Eqty CA Heg,TSE:THE
12,,
1,TD Int'l Eqty Idx Un,TSE:TPE
2,TD S&P500 CAD HegIdx,TSE:THU
3,TD S&P 500 Index Un,TSE:TPU
4,TD S&P/TSX CapCompo,TSE:TTP
5,TDb Split Cl A,TSE:XTD
6,TDb Split Prior Eqty,TSE:XTD.PR.A
7,TearLab Corp. J,TSE:TLB
8,Tech AchievGrow Incm,TSE:HTA.UN
9,Tech Leaders Incm Un,TSE:TLF.UN
10,Teck Res Cl A MV,TSE:TCK.A
11,Teck Res Cl B SV,TSE:TCK.B
12,TECSYS Inc. J,TSE:TCS
13,,
1,Tellza Commun Inc. J,TSE:TEL
2,TELUS Corporation,TSE:T
3,Tembec Inc.,TSE:TMB
4,Temple Hotels Inc.,TSE:TPH
5,Temple Hotels 8% Deb,TSE:TPH.DB.C
6,Temple Hotl 7.75% Db,TSE:TPH.DB.D
7,Temple Hotl 7.25% Db,TSE:TPH.DB.E
8,Temple Hotels 7% Deb,TSE:TPH.DB.F
9,Ten Peaks Coffee,TSE:TPK
10,TeraGo Inc.,TSE:TGO
11,Teranga Gold Corp. J,TSE:TGZ
12,TerraVest Capital,TSE:TVK
13,TerraVest Cap 7% Deb,TSE:TVK.DB
14,Tesla Exploration Ltd.,TSE:TXL
15,Tethys Petroleum J,TSE:TPL
16,,
1,Empire Life Ins Pr 1,TSE:EML.PR.A
2,Intertain Grp Ltd J,TSE:IT
3,Intertain Grp 5%Db J,TSE:IT.DB
4,North West Company,TSE:NWC
5,Theratechnologies,TSE:TH
6,Theratechnologies Wt,TSE:TH.WT
7,Thomson Reuters Corp,TSE:TRI
8,Thomson Reuter Pr II,TSE:TRI.PR.B
9,Timbercreek Fin Corp,TSE:TF
10,Timbercrk Fin 6.35Db,TSE:TF.DB
11,Timbercrk Fin 5.4 Db,TSE:TF.DB.A
12,Timbercreek Globe Un,TSE:TGF.UN
13,Timmins Gold Corp. J,TSE:TMM
14,Titan Medical Inc. J,TSE:TMD
15,Titan Med Dec16 Wt J,TSE:TMD.WT.B
16,Titan Med Mar18 Wt J,TSE:TMD.WT.C
17,Titan Med Feb17 Wt J,TSE:TMD.WT.D
18,Titan Med Apr17 Wt J,TSE:TMD.WT.E
19,Titan Medical F Wt J,TSE:TMD.WT.F
20,Titan Medical G Wt J,TSE:TMD.WT.G
21,Titan Medical H Wt J,TSE:TMD.WT.H
22,Titan Medical I Wt J,TSE:TMD.WT.I
23,TMAC Resources Inc J,TSE:TMR
24,,
1,TMX Group Limited,TSE:X
2,Top 10 Cdn Fin Tr Un,TSE:TCT.UN
3,Top 10 Split Tr Pr,TSE:TXT.PR.A
4,Top 10 Split Tr Un,TSE:TXT.UN
5,Top 20 Dividend Un,TSE:TTY.UN
6,Top 20 Europe Div Un,TSE:TTE.UN
7,Top 20 U.S. Div A Un,TSE:TUT.UN
8,TORC Oil & Gas Ltd.,TSE:TOG
9,Torex Gold Res J,TSE:TXG
10,Toromont Industries,TSE:TIH
11,T.D. Bank,TSE:TD
12,T.D. Bank Ser 1 Pr,TSE:TD.PF.A
13,T.D. Bank Ser 3 Pr,TSE:TD.PF.B
14,T.D. Bank Ser 5 Pr,TSE:TD.PF.C
15,T.D. Bank Ser 7 Pr,TSE:TD.PF.D
16,T.D. Bank Ser 9 Pr,TSE:TD.PF.E
17,T.D. Bank Ser 11 Pr,TSE:TD.PF.F
18,T.D. Bank Ser 12 Pr,TSE:TD.PF.G
19,T.D. Bank Ser 14 Pr,TSE:TD.PF.H
20,T.D. Bank Ser S Pr,TSE:TD.PR.S
21,T.D. Bank Ser T Pr,TSE:TD.PR.T
22,T.D. Bank Ser Y Pr,TSE:TD.PR.Y
23,T.D. Bank Ser Z Pr,TSE:TD.PR.Z
24,,
1,Torstar Cl B NV,TSE:TS.B
2,Toscana Energy J,TSE:TEI
3,Toscana Energy Deb J,TSE:TEI.DB
4,Total Engy Serv Inc.,TSE:TOT
5,Touchstone Expl Inc.,TSE:TXP
6,Tourmaline Oil Corp.,TSE:TOU
7,TransAlta Corp.,TSE:TA
8,TransAlta Ser A Pr,TSE:TA.PR.D
9,TransAlta Ser B Pr,TSE:TA.PR.E
10,TransAlta Ser C Pr,TSE:TA.PR.F
11,TransAlta Ser E Pr,TSE:TA.PR.H
12,TransAlta Ser G Pr,TSE:TA.PR.J
13,TransAlta Renewable,TSE:RNW
14,Transat A.T. V & VV,TSE:TRZ
15,TransAtlantic Pete J,TSE:TNP
16,TransCan Corporation,TSE:TRP
17,TransCan Corp Pr 1,TSE:TRP.PR.A
18,TransCan Corp Pr 3,TSE:TRP.PR.B
19,TransCan Corp Pr 5,TSE:TRP.PR.C
20,TransCan Corp Pr 7,TSE:TRP.PR.D
21,TransCan Corp Pr 9,TSE:TRP.PR.E
22,TransCan Corp Pr 2,TSE:TRP.PR.F
23,TransCan Corp Pr 11,TSE:TRP.PR.G
24,TransCan Corp Pr 4,TSE:TRP.PR.H
25,TransCan Corp Pr 6,TSE:TRP.PR.I
26,TransCan Corp Pr 13,TSE:TRP.PR.J
27,,
1,Transcontinentl A SV,TSE:TCL.A
2,Transcontinentl B MV,TSE:TCL.B
3,TransForce Inc.,TSE:TFI
4,TransGlobe Energy J,TSE:TGL
5,TransGlobe Engy 6%Db,TSE:TGL.DB
6,Treasury Metals J,TSE:TML
7,Tree Island Steel,TSE:TSL
8,Trevali Mining J,TSE:TV
9,Trez Cap Mtg Invst A,TSE:TZZ
10,Trez CapSnrMtg Inv A,TSE:TZS
11,Triax Diversfd Units,TSE:TRH.UN
12,Trican Well Service,TSE:TCW
13,,
1,Tricon Capital Group,TSE:TCN
2,Tricon Cap 5.6% Deb,TSE:TCN.DB.A
3,Trident Performance Corp.,TSE:TCP
4,Trident Performance Corp. II,TSE:TCZ
5,Trillium Therpeutc J,TSE:TR
6,Trilogy Energy Corp.,TSE:TET
7,Trilogy Metals Inc J,TSE:TMQ
8,TriMetals Mining J,TSE:TMI
9,TriMetals Mng B NV J,TSE:TMI.B
10,Trinidad Drilling,TSE:TDG
11,True NthCommercl JUn,TSE:TNT.UN
12,TSO3 Inc. J,TSE:TOS
13,,
1,Tucows Inc.,TSE:TC
2,Turquoise Hill Res,TSE:TRQ
3,TVA Group Inc. B NV,TSE:TVA.B
4,TWC Enterprises Ltd.,TSE:TWC
5,,
1,US Bnk Incm&Gro T Un,TSE:PUB.UN
2,US Dividend Grow Eq,TSE:US
3,US Financl Incm A Un,TSE:USF.UN
4,US Housing Recovr Un,TSE:USH.UN
5,U3O8 Corp. J,TSE:UWE
6,UEX Corporation J,TSE:UEX
7,Uni-Select Inc.,TSE:UNS
8,Union Gas 5 1/2% Pr,TSE:UNG.PR.C
9,Union Gas 6% B Pr,TSE:UNG.PR.D
10,United Corporations,TSE:UNC
11,United Corp 1st Pr,TSE:UNC.PR.A
12,United Corp Pr 59,TSE:UNC.PR.B
13,United Corp Pr 63,TSE:UNC.PR.C
14,Ur-Energy Inc. J,TSE:URE
15,,
1,Uranium Participate,TSE:U
2,Urbana Corporation,TSE:URB
3,Urbana Corp. Cl A NV,TSE:URB.A
4,UrtheCast Corp. J,TSE:UR
5,US Buyback Leadrs Un,TSE:HUL
6,US BuybackLeadrUS Un,TSE:HUL.U
7,US Financial 15 Cl A,TSE:FTU
8,US Financial15 Pr 12,TSE:FTU.PR.B
9,Utility Corp Cl 'C',TSE:UTC.C
10,Utility Split B Pr,TSE:UST.PR.B
11,Utility Split Cap Un,TSE:UST.UN
12,,
1,Valeant Pharm Int'l,TSE:VRX
2,Valener Inc.,TSE:VNR
3,Valener Inc. Sr A Pr,TSE:VNR.PR.A
4,Valeura Energy Inc J,TSE:VLE
5,Vanguard Cdn Agr Bnd,TSE:VAB
6,Vanguard Cdn S-T Bnd,TSE:VSB
7,Vanguard S-T CrpBond,TSE:VSC
8,Vanguard CdaAllCapUn,TSE:VCN
9,Vanguard FTSE CdaIdx,TSE:VCE
10,Vanguard FTSECdnREIT,TSE:VRE
11,Vanguard FTSE DivYld,TSE:VDY
12,,
1,Vanguard exNA Idx Un,TSE:VIU
2,Vanguard exNA CA-Heg,TSE:VI
3,Vangrd FTSE Dev exUS,TSE:VDU
4,Vangrd Dev US CA-heg,TSE:VEF
5,Vanguard Dev AsiaPac,TSE:VA
6,Vanguard FTSEDevAsia,TSE:VAH
7,Vanguard FTSE Dev EU,TSE:VE
8,Vanguard FTSE DevEU,TSE:VEH
9,Vanguard FTSEEmrgMkt,TSE:VEE
10,Vanguard FTSEGlobeCA,TSE:VXC
11,,
1,Vanguard GlbxUS Aggr,TSE:VBG
2,Vanguard GlbLiqFactr,TSE:VLQ
3,Vanguard GlbMinVoltl,TSE:VVO
4,Vanguard GlbMomntFac,TSE:VMO
5,Vanguard GlbValFactr,TSE:VVL
6,Vanguard S&P500 Indx,TSE:VFV
7,Vanguard S&P500 C-Hg,TSE:VSP
8,Vanguard USAggre Bnd,TSE:VBU
9,Vanguard US DivAppr,TSE:VGG
10,Vanguard USDivCad-hg,TSE:VGH
11,,
1,Vanguard US MktIdxUn,TSE:VUN
2,Vanguard US TotMktUn,TSE:VUS
3,VBI Vaccines Inc. J,TSE:VBV
4,Vecima Networks Inc.,TSE:VCM
5,Velan Inc. SV,TSE:VLN
6,Verde Agritech Plc J,TSE:NPK
7,Veresen Inc.,TSE:VSN
8,Veresen Inc Ser A Pr,TSE:VSN.PR.A
9,Veresen Inc Ser C Pr,TSE:VSN.PR.C
10,Veresen Inc Ser E Pr,TSE:VSN.PR.E
11,Vermilion Energy Inc,TSE:VET
12,VersaBank J,TSE:VB
13,VersaBank Pr 1 J,TSE:VB.PR.A
14,VersaBank Pr 3 J,TSE:VB.PR.B
15,Village Farms Int'l,TSE:VFF
16,,
1,Vista Gold Corp,TSE:VGZ
2,ViXS Systems Inc. J,TSE:VXS
3,Voya DivrFltgLoan Un,TSE:IFL.UN
4,Voya FltgRt Sr US Un,TSE:ISL.U
