Symbol,Date,Open,High,Low,Close,Volume
JSAIY.OB,23-Nov-16,11.93,11.93,11.72,11.815,119600
JSDA.OB,23-Nov-16,0.42,0.42,0.42,0.42,5200
JSGRY.OB,23-Nov-16,44.982,45.13,44.982,45.13,2000
JSHLY.OB,23-Nov-16,16.69,16.74,16.69,16.7,2800
JSNSF.OB,23-Nov-16,2.85,2.85,2.85,2.85,7100
JSTLF.OB,23-Nov-16,6.9,6.9,6.9,6.9,100
JSTTY.OB,23-Nov-16,3.52,3.67,3.52,3.67,1200
JTCMF.OB,23-Nov-16,0.005,0.01,0.005,0.01,68200
JTTRY.OB,23-Nov-16,19.25,19.52,19.25,19.385,6200
JUVF.OB,23-Nov-16,18.24,18.24,18.24,18.24,300
JYHW.OB,23-Nov-16,0.006,0.006,0.0055,0.0055,63700
JZZI.OB,23-Nov-16,0.35,0.35,0.35,0.35,100
KALO.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,4011000
KALY.OB,23-Nov-16,0.0313,0.04,0.0313,0.039,363900
KANP.OB,23-Nov-16,27.5,27.5,27.5,27.5,100
KAOCF.OB,23-Nov-16,45.35,45.35,45.35,45.35,2600
KAST.OB,23-Nov-16,0.65,0.65,0.65,0.65,1000
KATX.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,800
KATY.OB,23-Nov-16,0.53,0.58,0.53,0.58,7100
KBCSY.OB,23-Nov-16,29.925,30.18,29.88,30.13,13000
KBLB.OB,23-Nov-16,0.0438,0.0438,0.04,0.0411,373500
KBRS.OB,23-Nov-16,4.6,4.6,4.6,4.6,2100
KBSR.OB,23-Nov-16,2.75,2.75,2.75,2.75,100
KCDMF.OB,23-Nov-16,1.7,1.7,1.7,1.7,25000
KCDMY.OB,23-Nov-16,8.566,8.57,8.47,8.475,136400
KCLI.OB,23-Nov-16,46,46.5,46,46.4,6300
KCRPY.OB,23-Nov-16,45.592,46.15,45.46,45.715,26200
KDDIF.OB,23-Nov-16,25.62,25.62,25.62,25.62,100
KDDIY.OB,23-Nov-16,12.97,12.97,12.913,12.965,456700
KDUS.OB,23-Nov-16,1,1.03,0.99,1.03,10700
KEEKF.OB,23-Nov-16,1.63,1.76,1.2208,1.29,259000
KENS.OB,23-Nov-16,0.09,0.09,0.03,0.0301,1400
KEWL.OB,23-Nov-16,89.99,89.99,86,86,100
KEYP.OB,23-Nov-16,0.0085,0.0085,0.0085,0.0085,2000
KEYUF.OB,23-Nov-16,28.7941,28.7941,28.7941,28.7941,1000
KGET.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,50000
KGFHF.OB,23-Nov-16,4.38,4.452,4.38,4.452,6000
KGFHY.OB,23-Nov-16,8.966,9.02,8.94,8.99,287600
KGILF.OB,23-Nov-16,5.56,5.65,5.473,5.48,92300
KGKG.OB,23-Nov-16,0.0029,0.0035,0.0027,0.0031,2780600
KGNX.OB,23-Nov-16,0.0007,0.0012,0.0007,0.0012,1770000
KHDHF.OB,23-Nov-16,1.45,1.45,1.45,1.45,300
KHNGY.OB,23-Nov-16,25.3,25.61,25.3,25.61,100
KHOLY.OB,23-Nov-16,18.385,18.41,18.21,18.35,24000
KHRIF.OB,23-Nov-16,0.0119,0.0119,0.0119,0.0119,25500
KIDBQ.OB,23-Nov-16,0.001,0.001,0.001,0.001,100
KJFI.OB,23-Nov-16,0.15,0.15,0.15,0.15,100
KKPNY.OB,23-Nov-16,2.86,2.87,2.8,2.84,673000
KKPT.OB,23-Nov-16,0.001,0.001,0.001,0.001,100
KLBAY.OB,23-Nov-16,9.48,9.48,9.48,9.48,200
KLYCY.OB,23-Nov-16,7.19,7.248,7.19,7.19,1200
KMERF.OB,23-Nov-16,37.8372,37.8372,37.8372,37.8372,100
KMMPF.OB,23-Nov-16,8.7866,8.84,8.7866,8.84,400
KMTUF.OB,23-Nov-16,22.74,22.74,22.74,22.74,28600
KMTUY.OB,23-Nov-16,22.75,22.84,22.45,22.805,76200
KNBWY.OB,23-Nov-16,16.38,16.53,16.38,16.515,48900
KNCAY.OB,23-Nov-16,18.428,18.429,18.428,18.429,100
KNKT.OB,23-Nov-16,0.0021,0.0026,0.0021,0.0021,42400
KNMCY.OB,23-Nov-16,34.78,34.84,34.78,34.84,100
KNOS.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,10000
KNTNF.OB,23-Nov-16,0.7069,0.7178,0.653,0.6912,174800
KNYJF.OB,23-Nov-16,44.39,44.5,44.39,44.5,1500
KNYJY.OB,23-Nov-16,21.89,22.02,21.89,22.01,7000
KOOYF.OB,23-Nov-16,0.2592,0.268,0.2555,0.2618,86400
KPCPY.OB,23-Nov-16,18.88,19.34,18.88,19.075,44100
KPELY.OB,23-Nov-16,7.48,7.54,7.48,7.53,35300
KPLUY.OB,23-Nov-16,9.91,9.97,9.91,9.945,6000
KRED.OB,23-Nov-16,0.0524,0.0549,0.0515,0.0538,38300
KRFG.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,9382000
KROTY.OB,23-Nov-16,4.28,4.38,4.26,4.26,4100
KRYAY.OB,23-Nov-16,68.87,71.16,68.87,68.96,100
KSHB.OB,23-Nov-16,2.22,2.58,2,2.53,317500
KSKTF.OB,23-Nov-16,0.0313,0.0421,0.0313,0.038,162500
KTBA.OB,23-Nov-16,31.53,32.2,31.53,32.2,800
KTYB.OB,23-Nov-16,31.3,31.3,31.3,31.3,100
KUBTF.OB,23-Nov-16,14.56,14.56,14.56,14.56,100
KUBTY.OB,23-Nov-16,77.1,77.6,76.55,77.55,32300
KURRY.OB,23-Nov-16,42.64,42.64,42.64,42.64,300
KVLQF.OB,23-Nov-16,0.054,0.054,0.054,0.054,57000
KWHIF.OB,23-Nov-16,3.2,3.2,3.2,3.2,100
KWHIY.OB,23-Nov-16,12.27,12.312,12.27,12.312,6100
KYCCF.OB,23-Nov-16,688.07,695.9,688.07,695.9,100
KYZN.OB,23-Nov-16,1.2,1.2,1.2,1.2,200
LAACZ.OB,23-Nov-16,2015,2015,2015,2015,100
LADFF.OB,23-Nov-16,0.051,0.051,0.0506,0.0508,100500
LAGBF.OB,23-Nov-16,0.213,0.2197,0.202,0.2197,9900
LAHO.OB,23-Nov-16,0.08,0.08,0.08,0.08,3100
LATF.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,23900000
LATX.OB,23-Nov-16,0.0005,0.0005,0.0005,0.0005,1073400
LBAS.OB,23-Nov-16,0.0018,0.0019,0.0018,0.0019,105000
LBLCF.OB,23-Nov-16,51.33,51.33,51.33,51.33,100
LBRMF.OB,23-Nov-16,0.005,0.0051,0.005,0.0051,9400
LBSR.OB,23-Nov-16,0.0015,0.0017,0.0015,0.0017,700100
LBTD.OB,23-Nov-16,0.08,0.09,0.0655,0.0785,141000
LBTG.OB,23-Nov-16,0.0002,0.0002,0.0002,0.0002,3100000
LBYE.OB,23-Nov-16,0.0023,0.0023,0.0023,0.0023,7100
LCDX.OB,23-Nov-16,0.61,0.61,0.61,0.61,1000
LCLP.OB,23-Nov-16,0.04,0.04,0.0301,0.0335,370000
LDIS.OB,23-Nov-16,0.003,0.003,0.003,0.003,2700
LDSVF.OB,23-Nov-16,4950,4950,4885,4950,100
LEAI.OB,23-Nov-16,0.225,0.225,0.225,0.225,8500
LEAS.OB,23-Nov-16,0.0002,0.0003,0.0002,0.0003,67749300
LEDIF.OB,23-Nov-16,0.062,0.062,0.0479,0.055,704400
LEGIF.OB,23-Nov-16,74.1,74.82,73.74,73.74,200
LEHLQ.OB,23-Nov-16,0.02,0.045,0.02,0.045,4900
LEMIF.OB,23-Nov-16,0.383,0.398,0.375,0.38,43800
LEOM.OB,23-Nov-16,0.15,0.18,0.11,0.11,458300
LEON.OB,23-Nov-16,0.3,0.44,0.3,0.4,18800
LEXG.OB,23-Nov-16,0.0022,0.0027,0.002,0.002,29117500
LEXVF.OB,23-Nov-16,0.1312,0.1312,0.1242,0.1242,151500
LFAP.OB,23-Nov-16,0.0048,0.0048,0.0047,0.0047,12300
LFDEF.OB,23-Nov-16,0.6538,0.6538,0.625,0.625,57500
LFSYY.OB,23-Nov-16,35.31,35.31,35.31,35.31,100
LFUGY.OB,23-Nov-16,0.885,0.89,0.885,0.89,5000
LFYC.OB,23-Nov-16,11,11,11,11,100
LGBI.OB,23-Nov-16,0.0003,0.0004,0.0003,0.0004,3454900
LGBS.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,500000
LGCUD.OB,23-Nov-16,1.329,1.3651,1.2309,1.2309,22000
LGDIQ.OB,23-Nov-16,0.0035,0.0045,0.0035,0.0045,128500
LGGNY.OB,23-Nov-16,14.4,14.69,14.4,14.59,4200
LGHT.OB,23-Nov-16,14.5,14.5,14.5,14.5,2400
LGORF.OB,23-Nov-16,0.3869,0.41,0.3869,0.41,12600
LGPRU.OB,23-Nov-16,57.625,57.625,57.625,57.625,100
LGYV.OB,23-Nov-16,0.0195,0.0195,0.0185,0.0195,11100
LHHMQ.OB,23-Nov-16,0.0532,0.0532,0.0532,0.0532,1000
LIACF.OB,23-Nov-16,0.1955,0.2095,0.1916,0.2095,3000
LIBE.OB,23-Nov-16,0.0851,0.1101,0.0851,0.1101,6500
LIEG.OB,23-Nov-16,0.0152,0.0152,0.0152,0.0152,2500
LIFS.OB,23-Nov-16,0.0005,0.0005,0.0002,0.0002,3500
LIFZF.OB,23-Nov-16,12.7979,12.86,12.7979,12.86,10400
LIGA.OB,23-Nov-16,0.001,0.001,0.0008,0.0009,50189900
LIMAF.OB,23-Nov-16,37.8563,37.8563,37.5,37.5,800
LIME.OB,23-Nov-16,2.05,2.05,2.05,2.05,100
LINEQ.OB,23-Nov-16,0.1976,0.205,0.15,0.175,545100
LIQDQ.OB,23-Nov-16,0.0024,0.0034,0.0017,0.0029,859400
LIVX.OB,23-Nov-16,5,5,5,5,100
LIXXF.OB,23-Nov-16,1.735,1.7646,1.66,1.6714,313600
LKSGF.OB,23-Nov-16,0.345,0.345,0.345,0.345,600
LLBO.OB,23-Nov-16,0.0011,0.0011,0.0011,0.0011,60000
LLDTF.OB,23-Nov-16,0.7487,0.7487,0.7274,0.7274,5700
LLEN.OB,23-Nov-16,0.0219,0.0219,0.0188,0.0188,73500
LLESY.OB,23-Nov-16,10.055,10.055,9.87,10.045,1300
LLLI.OB,23-Nov-16,0.022,0.022,0.014,0.0186,722200
LMBHW.OB,23-Nov-16,2.55,2.55,2.36,2.45,24200
LMCB.OB,23-Nov-16,30.95,30.95,30.95,30.95,100
LMDCF.OB,23-Nov-16,0.2509,0.2509,0.2509,0.2509,100
LMNK.OB,23-Nov-16,0.1501,0.1501,0.15,0.15,20000
LMRMF.OB,23-Nov-16,0.0279,0.0279,0.0279,0.0279,20000
LMRXF.OB,23-Nov-16,0.156,0.156,0.156,0.156,2400
LNAGF.OB,23-Nov-16,159.3,159.3,159.3,159.3,100
LNCOQ.OB,23-Nov-16,0.0877,0.0877,0.08,0.083,451500
LNDNF.OB,23-Nov-16,18.232,18.232,18.232,18.232,100
LNEGY.OB,23-Nov-16,16.09,16.27,16.04,16.25,125500
LNGLF.OB,23-Nov-16,0.4763,0.485,0.475,0.484,250000
LNGLY.OB,23-Nov-16,1.99,1.99,1.89,1.89,29600
LNGT.OB,23-Nov-16,0.0007,0.0007,0.0004,0.0004,38500
LNMIY.OB,23-Nov-16,2.15,2.15,2.15,2.15,1000
LNNFF.OB,23-Nov-16,39.9439,39.9439,39.9439,39.9439,44400
LNNGF.OB,23-Nov-16,0.695,0.695,0.695,0.695,100
LNSTY.OB,23-Nov-16,8.74,9,8.7,8.925,8400
LNTP.OB,23-Nov-16,0.114,0.15,0.114,0.15,600
LNVGF.OB,23-Nov-16,0.6178,0.62,0.6178,0.62,100
LNVGY.OB,23-Nov-16,12.35,12.4,12.29,12.375,79900
LOCMQ.OB,23-Nov-16,0.0016,0.0016,0.0016,0.0016,4300
LOGG.OB,23-Nov-16,0.028,0.0294,0.0252,0.0281,237100
LOGL.OB,23-Nov-16,0.0004,0.0006,0.0004,0.0006,782500
LOMLF.OB,23-Nov-16,0.5741,0.5969,0.5651,0.5652,32000
LOUIF.OB,23-Nov-16,0.3003,0.3003,0.3003,0.3003,1200
LPAD.OB,23-Nov-16,0.41,0.5,0.41,0.5,11100
LPHIQ.OB,23-Nov-16,0.03,0.03,0.03,0.03,5000
LPIH.OB,23-Nov-16,0.0021,0.0101,0.0021,0.0101,7000
LPMDF.OB,23-Nov-16,0.255,0.255,0.255,0.255,3400
LQMT.OB,23-Nov-16,0.164,0.177,0.161,0.1749,1848800
LRAXF.OB,23-Nov-16,0.8254,0.8343,0.7444,0.7595,79900
LRCDF.OB,23-Nov-16,39.6626,39.6626,39.6626,39.6626,700
LRGR.OB,23-Nov-16,0.549,0.549,0.549,0.549,6700
LRLCF.OB,23-Nov-16,167.46,167.9,167.46,167.9,100
LRLCY.OB,23-Nov-16,33.92,33.92,33.62,33.71,56600
LRSV.OB,23-Nov-16,1.32,1.35,1.21,1.35,67800
LRTNF.OB,23-Nov-16,0.358,0.358,0.3348,0.348,96300
LSCG.OB,23-Nov-16,0.0194,0.0194,0.012,0.0178,282600
LSGOF.OB,23-Nov-16,12.06,12.06,12.06,12.06,100
LSKA.OB,23-Nov-16,0.0009,0.0009,0.0009,0.0009,800
LSTG.OB,23-Nov-16,0.0041,0.0042,0.0041,0.0041,15500
LSTMF.OB,23-Nov-16,0.009,0.015,0.0001,0.0075,363600
LTCCF.OB,23-Nov-16,1.55,1.6092,1.55,1.567,2500
LTGHY.OB,23-Nov-16,8.76,8.92,8.76,8.81,4200
LTHIF.OB,23-Nov-16,0.1239,0.1239,0.113,0.113,80500
LTHUQ.OB,23-Nov-16,0.0027,0.0027,0.0027,0.0027,40000
LTNC.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,26796300
LTONY.OB,23-Nov-16,0.35,0.35,0.35,0.35,100
LTOUF.OB,23-Nov-16,19.51,19.51,19.51,19.51,500
LTRE.OB,23-Nov-16,2.18,2.19,2.168,2.19,10000
LTUM.OB,23-Nov-16,0.0949,0.0949,0.0611,0.066,2125100
LUCRF.OB,23-Nov-16,2.56,2.56,2.5599,2.5599,700
LUKOY.OB,23-Nov-16,48.7689,49.1,48.59,48.99,139600
LUMP.OB,23-Nov-16,0.0006,0.0006,0.0006,0.0006,134000
LUNMF.OB,23-Nov-16,4.93,5.2169,4.92,5.1776,84500
LUPEY.OB,23-Nov-16,18.17,18.17,18.17,18.17,400
LUVU.OB,23-Nov-16,0.05,0.05,0.044,0.044,20000
LVCA.OB,23-Nov-16,0.0055,0.0061,0.0055,0.0061,31000
LVGI.OB,23-Nov-16,0.0003,0.0004,0.0003,0.0003,12852500
LVMHF.OB,23-Nov-16,176,176.9,174.9,174.9,200
LVMUY.OB,23-Nov-16,34.955,35.05,34.73,34.915,158200
LVNVF.OB,23-Nov-16,0.25,0.25,0.2275,0.2275,43400
LVVV.OB,23-Nov-16,0.001,0.001,0.0007,0.001,2875000
LVWD.OB,23-Nov-16,0.06,0.06,0.06,0.06,22000
LWCL.OB,23-Nov-16,24,24,24,24,400
LWLCF.OB,23-Nov-16,1.3437,1.3673,1.2862,1.3525,54100
LWLG.OB,23-Nov-16,0.6,0.6,0.58,0.58,60800
LXRP.OB,23-Nov-16,0.2,0.25,0.2,0.241,98400
LYDIF.OB,23-Nov-16,0.2202,0.2318,0.2202,0.2318,199000
LYJN.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,14800
LYSCF.OB,23-Nov-16,0.049,0.05,0.049,0.05,295400
LYSDY.OB,23-Nov-16,0.05,0.05,0.0411,0.0411,30700
LYWMU.OB,23-Nov-16,99.4543,99.4543,99.4543,99.4543,7000
LZAGY.OB,23-Nov-16,17.602,17.65,17.52,17.55,26500
LZRFY.OB,23-Nov-16,10.38,10.83,10.38,10.75,8000
MAAL.OB,23-Nov-16,2.98,3,2.98,3,6100
MACE.OB,23-Nov-16,0.385,0.385,0.385,0.385,800
MACIF.OB,23-Nov-16,0.7091,0.7091,0.7091,0.7091,100
MAHMF.OB,23-Nov-16,17.4326,17.4326,17.4326,17.4326,100
MAKSF.OB,23-Nov-16,4.08,4.08,4.08,4.08,63500
MAKSY.OB,23-Nov-16,8.28,8.317,8.19,8.285,145100
MALRF.OB,23-Nov-16,9.85,9.85,9.85,9.85,100
MAOMF.OB,23-Nov-16,0.0026,0.0026,0.0026,0.0026,1800
MARUY.OB,23-Nov-16,55.46,55.79,55.46,55.7,2100
MARZF.OB,23-Nov-16,1.745,1.745,1.74,1.74,5100
MAURY.OB,23-Nov-16,28.18,28.3,27.49,28.3,300
MAVT.OB,23-Nov-16,0.01,0.0118,0.01,0.0118,6000
MAWHF.OB,23-Nov-16,0.7219,0.74,0.72,0.74,55800
MAWHY.OB,23-Nov-16,14.15,14.63,14.15,14.63,1300
MAXD.OB,23-Nov-16,0.0195,0.0219,0.019,0.0195,4478500
MAYGF.OB,23-Nov-16,0.036,0.036,0.036,0.036,229500
MBCQ.OB,23-Nov-16,14.2,14.2,14.2,14.2,100
MBFJF.OB,23-Nov-16,5.98,5.98,5.98,5.98,41000
MBNC.OB,23-Nov-16,0.5454,0.5454,0.5454,0.5454,1000
MBNKF.OB,23-Nov-16,42.148,42.19,42.148,42.19,600
MBRTF.OB,23-Nov-16,0.002,0.002,0.002,0.002,5000
MCBRF.OB,23-Nov-16,2.25,2.25,2.25,2.25,800
MCCX.OB,23-Nov-16,0.88,0.88,0.88,0.88,200
MCDFF.OB,23-Nov-16,20.5,21,20.5,21,1200
MCEM.OB,23-Nov-16,45.4,45.4,41.35,42.06,3300
MCET.OB,23-Nov-16,0.0001,0.0003,0.0001,0.0001,5618100
MCGI.OB,23-Nov-16,0.0003,0.0003,0.0003,0.0003,100000
MCHT.OB,23-Nov-16,12.5,12.5,12.5,12.5,400
MCHVF.OB,23-Nov-16,2.2,2.2,2.2,2.2,1000
MCOA.OB,23-Nov-16,0.0316,0.0575,0.0251,0.0499,45457700
MCREF.OB,23-Nov-16,0.055,0.055,0.055,0.055,4000
MCTC.OB,23-Nov-16,0.001,0.001,0.0005,0.0005,3331300
MCUJF.OB,23-Nov-16,5.4059,5.4065,5.4001,5.4045,4000
MCWEF.OB,23-Nov-16,0.16,0.165,0.1485,0.1642,329000
MDAV.OB,23-Nov-16,0.032,0.032,0.025,0.025,6200
MDCL.OB,23-Nov-16,2.3,2.82,2.3,2.8,42000
MDCN.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,100
MDFI.OB,23-Nov-16,0.038,0.038,0.037,0.037,17800
MDFZF.OB,23-Nov-16,0.0073,0.0159,0.0073,0.0159,5600
MDIBY.OB,23-Nov-16,6.53,6.61,6.53,6.58,5300
MDIN.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,500100
MDIT.OB,23-Nov-16,0.4,0.4,0.4,0.4,2500
MDIUY.OB,23-Nov-16,7.335,7.335,7.335,7.335,100
MDLNF.OB,23-Nov-16,0.045,0.0569,0.0445,0.0529,2334600
MDMN.OB,23-Nov-16,0.0062,0.0062,0.006,0.0062,847100
MDNB.OB,23-Nov-16,24.99,24.99,23.1,23.1,100
MDNNF.OB,23-Nov-16,0.7096,0.74,0.6946,0.6947,116500
MDRM.OB,23-Nov-16,0.035,0.0371,0.035,0.0371,219200
MDRPF.OB,23-Nov-16,0.6793,0.71,0.6428,0.71,355600
MDVT.OB,23-Nov-16,30.65,30.65,30.65,30.65,100
MDWCQ.OB,23-Nov-16,0.001,0.001,0.001,0.001,234200
MDXHF.OB,23-Nov-16,0.1724,0.1724,0.1724,0.1724,400
MEAOF.OB,23-Nov-16,0.04,0.05,0.04,0.048,51500
MEDA.OB,23-Nov-16,0.0101,0.0101,0.0101,0.0101,500
MEDT.OB,23-Nov-16,0.0009,0.001,0.0008,0.001,9280600
MEEC.OB,23-Nov-16,1.58,1.58,1.55,1.57,5700
MEGEF.OB,23-Nov-16,4.632,4.6517,4.63,4.64,8300
MEGGY.OB,23-Nov-16,11.5342,11.78,11.5342,11.6,17700
MERLY.OB,23-Nov-16,10.8,10.8,10.8,10.8,300
MERR.OB,23-Nov-16,0.0346,0.0346,0.0346,0.0346,100
MFCSF.OB,23-Nov-16,13.3256,13.4854,13.3256,13.4854,4300
MFON.OB,23-Nov-16,0.72,0.72,0.7,0.71,26500
MFOYY.OB,23-Nov-16,8.355,8.355,8.355,8.355,1000
MFRVF.OB,23-Nov-16,0.675,0.676,0.675,0.676,6600
MFST.OB,23-Nov-16,0.0048,0.005,0.0047,0.005,2783100
MGAFF.OB,23-Nov-16,0.09,0.0924,0.0871,0.0924,10300
MGDDY.OB,23-Nov-16,21.32,21.33,21.2,21.32,26200
MGDPF.OB,23-Nov-16,0.4048,0.4057,0.372,0.376,62400
MGMXF.OB,23-Nov-16,3.8678,3.93,3.75,3.75,65800
MGOMF.OB,23-Nov-16,0.13,0.13,0.13,0.13,17100
MGON.OB,23-Nov-16,0.001,0.001,0.001,0.001,100
MGPHF.OB,23-Nov-16,1.02,1.05,1.02,1.0201,35800
MGTI.OB,23-Nov-16,1.29,1.32,1.18,1.3,299200
MGXMF.OB,23-Nov-16,0.1796,0.205,0.175,0.1993,301800
MGYOY.OB,23-Nov-16,32.9,32.9,32.9,32.9,100
MHCC.OB,23-Nov-16,0.0003,0.0006,0.0003,0.0006,1498000
MHDG.OB,23-Nov-16,3.1,3.1,3.1,3.1,100
MHGU.OB,23-Nov-16,11.15,11.75,11.15,11.75,5200
MHTLY.OB,23-Nov-16,8.545,8.545,8.545,8.545,100
MHTX.OB,23-Nov-16,0.035,0.035,0.033,0.0345,186000
MIDLF.OB,23-Nov-16,0.8543,0.8553,0.8174,0.8174,12600
MIELY.OB,23-Nov-16,27.97,28.245,27.91,28.245,19100
MIICF.OB,23-Nov-16,43.55,43.77,43.25,43.77,104500
MIMZF.OB,23-Nov-16,0.3205,0.3211,0.3203,0.321,74000
MINE.OB,23-Nov-16,0.0028,0.003,0.0021,0.0028,437000
MISVF.OB,23-Nov-16,0.753,0.753,0.71,0.71,66200
MITEY.OB,23-Nov-16,19.96,19.98,19.8,19.92,66400
MITFY.OB,23-Nov-16,9.75,9.935,9.75,9.799,6400
MITSY.OB,23-Nov-16,272.17,275.11,269.26,274.805,2500
MJDLF.OB,23-Nov-16,5.05,5.0571,5.05,5.05,7000
MJLB.OB,23-Nov-16,0.13,0.145,0.13,0.13,18900
MJMD.OB,23-Nov-16,2,2,2,2,300
MJMI.OB,23-Nov-16,0.001,0.001,0.001,0.001,1300
MJNA.OB,23-Nov-16,0.0925,0.115,0.083,0.108,36540800
MJPI.OB,23-Nov-16,0.5,1.1,0.5,1.1,4900
MJTK.OB,23-Nov-16,0.0036,0.0036,0.0027,0.003,10926700
MJTV.OB,23-Nov-16,0.09,0.09,0.09,0.09,20000
MJXFF.OB,23-Nov-16,0.0434,0.0434,0.0434,0.0434,100
MKGAY.OB,23-Nov-16,32.675,33.04,32.67,32.995,8900
MKGI.OB,23-Nov-16,2.6,2.75,2.53,2.75,12400
MKRS.OB,23-Nov-16,0.2101,0.232,0.21,0.232,3300
MKRYF.OB,23-Nov-16,0.102,0.102,0.102,0.102,40000
MKTAY.OB,23-Nov-16,67.83,69.53,67.83,68.86,6500
MKTY.OB,23-Nov-16,1.5,1.5,1.5,1.5,5000
MLFB.OB,23-Nov-16,0.1611,0.17,0.15,0.17,64900
MLGF.OB,23-Nov-16,24.2,24.25,24.2,24.25,2800
MLHC.OB,23-Nov-16,0.0002,0.0002,0.0002,0.0002,40000
MLNGF.OB,23-Nov-16,0.334,0.421,0.329,0.421,73100
MLNLF.OB,23-Nov-16,1,1,0.9693,0.9693,15300
MLRKF.OB,23-Nov-16,0.35,0.35,0.3081,0.32,65900
MLXEF.OB,23-Nov-16,1.1,1.1,1.1,1.1,1000
MLYCF.OB,23-Nov-16,0.108,0.1149,0.108,0.1149,37300
MMEX.OB,23-Nov-16,0.0007,0.0007,0.0005,0.0007,7399500
MMHC.OB,23-Nov-16,0.0005,0.0005,0.0005,0.0005,20000
MMHDF.OB,23-Nov-16,1.6012,1.6012,1.5763,1.5763,35300
MMMW.OB,23-Nov-16,0.002,0.0031,0.002,0.0031,1800
MMPWQ.OB,23-Nov-16,0.0012,0.0012,0.0012,0.0012,77000
MMRF.OB,23-Nov-16,0.0049,0.0055,0.0049,0.005,73100
MMSDF.OB,23-Nov-16,0.0363,0.0363,0.0341,0.0341,19000
MMTC.OB,23-Nov-16,0.4052,0.4052,0.4052,0.4052,1000
MMTIF.OB,23-Nov-16,0.195,0.2199,0.19,0.2199,15000
MMTOF.OB,23-Nov-16,4.58,4.6,4.58,4.6,400
MMTRS.OB,23-Nov-16,23.8,23.8,23.8,23.8,200
MMTS.OB,23-Nov-16,0.0003,0.0003,0.0003,0.0003,10000
MNAP.OB,23-Nov-16,0.0042,0.0042,0.004,0.004,25000
MNAT.OB,23-Nov-16,93,93,93,93,900
MNDJF.OB,23-Nov-16,0.574,0.59,0.562,0.5657,5600
MNGGF.OB,23-Nov-16,0.21,0.2198,0.21,0.2198,15000
MNGPY.OB,23-Nov-16,1.487,1.487,1.487,1.487,300
MNLIF.OB,23-Nov-16,0.1745,0.1745,0.1745,0.1745,1000
MNSB.OB,23-Nov-16,13.25,13.4,13.25,13.35,7800
MNTR.OB,23-Nov-16,0.86,0.95,0.76,0.8347,264700
MNVWF.OB,23-Nov-16,0.0058,0.0058,0.005,0.005,60000
MOBAF.OB,23-Nov-16,28.1512,28.1512,28.1512,28.1512,4800
MOBO.OB,23-Nov-16,0.025,0.025,0.025,0.025,25600
MOBQ.OB,23-Nov-16,0.02,0.02,0.013,0.013,277300
MOGLF.OB,23-Nov-16,0.0389,0.0395,0.0389,0.0395,38800
MOJO.OB,23-Nov-16,0.45,0.45,0.45,0.45,2500
MOLGY.OB,23-Nov-16,0.17,0.171,0.17,0.171,17100
MONDY.OB,23-Nov-16,40.8187,40.8187,40.8187,40.8187,200
MONIF.OB,23-Nov-16,0.0432,0.0432,0.04,0.0432,727200
MPEFF.OB,23-Nov-16,0.4323,0.4613,0.4323,0.4613,4600
MPIX.OB,23-Nov-16,0.0001,0.0001,0.0001,0.0001,100
MPSYY.OB,23-Nov-16,23.06,23.72,23.06,23.72,4200
MPUCF.OB,23-Nov-16,0.1848,0.191,0.1799,0.1875,82000
MQBKY.OB,23-Nov-16,62.53,62.53,61.77,62.15,2200
MQLXF.OB,23-Nov-16,0.136,0.136,0.136,0.136,6000
MQPXF.OB,23-Nov-16,0.024,0.024,0.024,0.024,100
MQTRF.OB,23-Nov-16,3.393,4.111,3.3702,4.111,62200
MRAAF.OB,23-Nov-16,129.5,129.5,129.5,129.5,200
MRAAY.OB,23-Nov-16,33.76,34.14,33.76,33.85,53200
MRCR.OB,23-Nov-16,0.4,0.4,0.4,0.4,1800
MRDAF.OB,23-Nov-16,0.025,0.025,0.025,0.025,47700
MRDDF.OB,23-Nov-16,0.0519,0.053,0.0488,0.0488,64000
MRGO.OB,23-Nov-16,6.9,6.9,6.9,6.9,100
MRIB.OB,23-Nov-16,0.0001,0.0002,0.0001,0.0002,1115800
MRIC.OB,23-Nov-16,2.62,2.8,1.99,2.55,26800
MRLDF.OB,23-Nov-16,0.97,0.97,0.9485,0.95,10000
MRMAF.OB,23-Nov-16,0.21,0.21,0.21,0.21,100
MRNA.OB,23-Nov-16,0.1061,0.1061,0.0755,0.099,462500
MRNJ.OB,23-Nov-16,0.0001,0.0002,0.0001,0.0001,7606100
MRPLY.OB,23-Nov-16,10.085,10.25,10.07,10.2,38500
MRQRF.OB,23-Nov-16,0.2056,0.2056,0.2056,0.2056,5000
MRRTY.OB,23-Nov-16,1.755,1.755,1.755,1.755,1100
