Symbol,Date,Open,High,Low,Close,Volume
EZL.IDX,23-Nov-16,6011.42,6061.86,6009.77,6060.81,0
EZS.IDX,23-Nov-16,3667.08,3678.15,3642.84,3651.3,0
EZV.IDX,23-Nov-16,3781.9,3800.9,3773.47,3800.38,0
EZX.IDX,23-Nov-16,5876.53,5989.82,5876.53,5989.39,0
EZZ.IDX,23-Nov-16,3935.54,3966.48,3932.97,3958.57,0
FBV.IDX,23-Nov-16,25.31,25.36,25.28,25.31,0
FTSA.IDX,23-Nov-16,3768.9,3799.34,3748.35,3765.95,0
FTSE.IDX,23-Nov-16,6819.72,6880.74,6779.45,6817.71,0
FTSEMIB.IDX,23-Nov-16,16563.51,16587.95,16265.36,16532.26,0
FTSEMIBN.IDX,23-Nov-16,16563.51,16587.95,16265.36,16532.26,0
FTSM.IDX,23-Nov-16,17679.06,17792.36,17595.05,17622.52,0
FVX.IDX,23-Nov-16,1.78,1.88,1.78,1.83,0
GDM.IDX,23-Nov-16,598.57,598.62,564.7,573.2,0
GLD.IDX,23-Nov-16,1211.22,1214.73,1181.95,1187.21,257433
GMI.IDX,23-Nov-16,21.54,21.56,20.32,20.5,0
GNX.IDX,23-Nov-16,370.98,372.62,367.47,371.23,0
GVX.IDX,23-Nov-16,14.61,20.7,10.5,16.42,0
GVZ.IDX,23-Nov-16,18.45,22.11,17.41,18.53,0
HGX.IDX,23-Nov-16,240.28,241.41,239.48,241.36,0
HIGA.IDX,23-Nov-16,10,10,10,10,0
HIGD.IDX,23-Nov-16,8,8,8,8,0
HIGN.IDX,23-Nov-16,238,238,238,238,0
HIGQ.IDX,23-Nov-16,312,312,312,312,0
HIGS.IDX,23-Nov-16,180,180,180,180,0
HIGV.IDX,23-Nov-16,5,5,5,5,0
HKO.IDX,23-Nov-16,451.44,451.45,451.4,451.41,0
HKX.IDX,23-Nov-16,1107.36,1107.39,1107.36,1107.39,0
HSI.IDX,23-Nov-16,22702.41,22804.26,22640.95,22676.69,0
HUI.IDX,23-Nov-16,177.41,177.41,171.76,174.66,0
HUV.IDX,23-Nov-16,180.71,180.71,180.71,180.71,0
HVX.IDX,23-Nov-16,74.88,75.21,74.69,75.14,0
HWI.IDX,23-Nov-16,634.86,637.99,632.25,634.41,0
HWO.IDX,23-Nov-16,634.73,634.73,634.73,634.73,0
ICK.IDX,23-Nov-16,70,70.36,69.57,70.25,0
IDX.IDX,23-Nov-16,1624.47,1635.77,1623.97,1635.57,116424200
IEB.IDX,23-Nov-16,3125.53,3132.83,3123.06,3132.83,0
IEK.IDX,23-Nov-16,3750.73,3763.24,3749.48,3761.53,0
IEY.IDX,23-Nov-16,4241.71,4275.64,4238.03,4274.41,0
ILH.IDX,23-Nov-16,2915.67,2926.93,2913.82,2926.93,0
ILJ.IDX,23-Nov-16,4515.72,4538.13,4513.58,4537.43,0
ILK.IDX,23-Nov-16,4496.78,4530.5,4491.6,4527.57,0
ILP.IDX,23-Nov-16,3467.41,3479.52,3459.4,3479.17,0
ILR.IDX,23-Nov-16,4043.35,4082.03,4043.35,4081.39,0
ILU.IDX,23-Nov-16,3602.59,3626.73,3599.8,3625.89,0
ILW.IDX,23-Nov-16,3217.81,3233,3213.09,3232.99,0
ILZ.IDX,23-Nov-16,4146.67,4174.78,4138.4,4174.67,0
INDS.IDX,23-Nov-16,4459.27,4469.98,4452.61,4466.41,0
INSR.IDX,23-Nov-16,8116.68,8157.5,8092.96,8154.95,0
IPSA.IDX,23-Nov-16,4216.35,4224.67,4195.17,4221.89,0
IQX.IDX,23-Nov-16,3476.54,3486.37,3466.03,3486.37,0
IQZ.IDX,23-Nov-16,9351.44,9423.12,9346.22,9421.86,0
IRX.IDX,23-Nov-16,0.47,0.48,0.47,0.48,0
ITAIM.IDX,23-Nov-16,7443.55,7466.91,7385.66,7400.65,0
ITLMS.IDX,23-Nov-16,18148.67,18171.42,17850.61,18120.33,0
ITLMSC.IDX,23-Nov-16,19897.05,19926.31,19567.88,19870.02,0
ITMC.IDX,23-Nov-16,29281.65,29360.92,29088.29,29340.91,0
ITSC.IDX,23-Nov-16,16428.82,16446.05,16258.03,16360.36,0
ITSTAR.IDX,23-Nov-16,25002.53,25092.21,24861.08,25084.74,0
IUX.IDX,23-Nov-16,1333.76,1342.35,1326.95,1342.09,0
IVX.IDX,23-Nov-16,971.79,976.16,970.49,975.9,0
IXB.IDX,23-Nov-16,519.38,522.63,517.6,522.61,0
IXCO.IDX,23-Nov-16,2907.96,2909.19,2886.8,2898.04,0
IXE.IDX,23-Nov-16,724.73,732.66,723.67,730.92,0
IXF.IDX,23-Nov-16,3845.91,3855.64,3828.36,3855.16,0
IXHC.IDX,23-Nov-16,643.07,658.95,642.12,658.67,0
IXI.IDX,23-Nov-16,617.82,623.09,617.82,622.79,0
IXM.IDX,23-Nov-16,273.76,275.26,272.54,275.03,0
IXR.IDX,23-Nov-16,511.55,512.11,509.02,509.73,0
IXT.IDX,23-Nov-16,479.54,479.61,476.74,478.44,0
IXTC.IDX,23-Nov-16,284.65,285.15,283.45,284.55,0
IXU.IDX,23-Nov-16,469.37,471.97,467.06,467.95,0
IXV.IDX,23-Nov-16,686.26,693.04,680.07,693.04,0
IXY.IDX,23-Nov-16,830.84,833.25,830.6,832.56,0
JBV.IDX,23-Nov-16,101.22,101.93,100.59,101.84,0
JKSE.IDX,23-Nov-16,5192.346,5211.996,5182.345,5211.996,0
JPN.IDX,23-Nov-16,194.09,194.1,194.09,194.1,0
JPV.IDX,23-Nov-16,191.74,191.74,191.74,191.74,0
JX.IDX,23-Nov-16,723.17,730.45,721.37,730.09,101376000
KBK.IDX,23-Nov-16,93.97,93.98,91.91,93.97,0
KDX.IDX,23-Nov-16,139.4,139.81,138.88,139.27,0
KDY.IDX,23-Nov-16,446.07,446.07,446.07,446.07,0
KIX.IDX,23-Nov-16,233.66,234.19,232.72,234.07,0
KLCI.IDX,23-Nov-16,1631.3,1631.67,1622.49,1630.38,0
KLX.IDX,23-Nov-16,39.96,40.43,39.26,40.39,0
KPX.IDX,23-Nov-16,586.5,589.41,586.1,589.32,0
KRX.IDX,23-Nov-16,105.56,105.8,104.93,105.64,0
KS11.IDX,23-Nov-16,1987.64,1996.65,1981.22,1987.95,308200
KSX.IDX,23-Nov-16,314.5,315.81,312.26,315.6,0
KYX.IDX,23-Nov-16,95.35,95.76,94.73,95.73,0
LOWA.IDX,23-Nov-16,1,1,1,1,0
LOWD.IDX,23-Nov-16,1,1,1,1,0
LOWN.IDX,23-Nov-16,22,22,22,22,0
LOWQ.IDX,23-Nov-16,17,17,17,17,0
LOWS.IDX,23-Nov-16,25,25,25,25,0
LOWV.IDX,23-Nov-16,1,1,1,1,0
M1HA.IDX,23-Nov-16,31,31,31,31,0
M1HD.IDX,23-Nov-16,7,7,7,7,0
M1HE.IDX,23-Nov-16,401,401,401,401,0
M1HH.IDX,23-Nov-16,960,960,960,960,0
M1HL.IDX,23-Nov-16,185,185,185,185,0
M1HN.IDX,23-Nov-16,512,512,512,512,0
M1HP.IDX,23-Nov-16,25,25,25,25,0
M1HQ.IDX,23-Nov-16,602,602,602,602,0
M1HU.IDX,23-Nov-16,357,357,357,357,0
M1HV.IDX,23-Nov-16,788,788,788,788,0
M1HX.IDX,23-Nov-16,1145,1145,1145,1145,0
M1LA.IDX,23-Nov-16,19,19,19,19,0
M1LD.IDX,23-Nov-16,2,2,2,2,0
M1LE.IDX,23-Nov-16,239,239,239,239,0
M1LH.IDX,23-Nov-16,60,60,60,60,0
M1LL.IDX,23-Nov-16,103,103,103,103,0
M1LN.IDX,23-Nov-16,68,68,68,68,0
M1LP.IDX,23-Nov-16,3,3,3,3,0
M1LQ.IDX,23-Nov-16,76,76,76,76,0
M1LU.IDX,23-Nov-16,57,57,57,57,0
M1LV.IDX,23-Nov-16,106,106,106,106,0
M1LX.IDX,23-Nov-16,163,163,163,163,0
M3HA.IDX,23-Nov-16,25,25,25,25,0
M3HD.IDX,23-Nov-16,7,7,7,7,0
M3HE.IDX,23-Nov-16,330,330,330,330,0
M3HH.IDX,23-Nov-16,733,733,733,733,0
M3HL.IDX,23-Nov-16,114,114,114,114,0
M3HN.IDX,23-Nov-16,372,372,372,372,0
M3HP.IDX,23-Nov-16,20,20,20,20,0
M3HQ.IDX,23-Nov-16,450,450,450,450,0
M3HU.IDX,23-Nov-16,268,268,268,268,0
M3HV.IDX,23-Nov-16,579,579,579,579,0
M3HX.IDX,23-Nov-16,847,847,847,847,0
M3LA.IDX,23-Nov-16,17,17,17,17,0
M3LD.IDX,23-Nov-16,1,1,1,1,0
M3LE.IDX,23-Nov-16,224,224,224,224,0
M3LH.IDX,23-Nov-16,47,47,47,47,0
M3LL.IDX,23-Nov-16,83,83,83,83,0
M3LN.IDX,23-Nov-16,54,54,54,54,0
M3LP.IDX,23-Nov-16,3,3,3,3,0
M3LQ.IDX,23-Nov-16,59,59,59,59,0
M3LU.IDX,23-Nov-16,42,42,42,42,0
M3LV.IDX,23-Nov-16,88,88,88,88,0
M3LX.IDX,23-Nov-16,130,130,130,130,0
M6HA.IDX,23-Nov-16,17,17,17,17,0
M6HD.IDX,23-Nov-16,6,6,6,6,0
M6HE.IDX,23-Nov-16,302,302,302,302,0
M6HH.IDX,23-Nov-16,621,621,621,621,0
M6HL.IDX,23-Nov-16,79,79,79,79,0
M6HN.IDX,23-Nov-16,308,308,308,308,0
M6HP.IDX,23-Nov-16,16,16,16,16,0
M6HQ.IDX,23-Nov-16,375,375,375,375,0
M6HU.IDX,23-Nov-16,224,224,224,224,0
M6HV.IDX,23-Nov-16,476,476,476,476,0
M6HX.IDX,23-Nov-16,700,700,700,700,0
M6LA.IDX,23-Nov-16,8,8,8,8,0
M6LE.IDX,23-Nov-16,175,175,175,175,0
M6LH.IDX,23-Nov-16,36,36,36,36,0
M6LL.IDX,23-Nov-16,62,62,62,62,0
M6LN.IDX,23-Nov-16,44,44,44,44,0
M6LP.IDX,23-Nov-16,1,1,1,1,0
M6LQ.IDX,23-Nov-16,46,46,46,46,0
M6LU.IDX,23-Nov-16,28,28,28,28,0
M6LV.IDX,23-Nov-16,70,70,70,70,0
M6LX.IDX,23-Nov-16,98,98,98,98,0
MAHA.IDX,23-Nov-16,10,10,10,10,0
MAHD.IDX,23-Nov-16,4,4,4,4,0
MAHE.IDX,23-Nov-16,251,251,251,251,0
MAHH.IDX,23-Nov-16,522,522,522,522,0
MAHL.IDX,23-Nov-16,44,44,44,44,0
MAHN.IDX,23-Nov-16,244,244,244,244,0
MAHP.IDX,23-Nov-16,14,14,14,14,0
MAHQ.IDX,23-Nov-16,312,312,312,312,0
MAHU.IDX,23-Nov-16,190,190,190,190,0
MAHV.IDX,23-Nov-16,376,376,376,376,0
MAHX.IDX,23-Nov-16,566,566,566,566,0
MALA.IDX,23-Nov-16,6,6,6,6,0
MALE.IDX,23-Nov-16,64,64,64,64,0
MALH.IDX,23-Nov-16,22,22,22,22,0
MALL.IDX,23-Nov-16,36,36,36,36,0
MALN.IDX,23-Nov-16,24,24,24,24,0
MALQ.IDX,23-Nov-16,28,28,28,28,0
MALU.IDX,23-Nov-16,15,15,15,15,0
MALV.IDX,23-Nov-16,43,43,43,43,0
MALX.IDX,23-Nov-16,58,58,58,58,0
MDO.IDX,23-Nov-16,1615.14,1624.86,1615.14,1624.86,0
MERV.IDX,23-Nov-16,17314.04,17393.73,17180.3,17366.45,0
MEV.IDX,23-Nov-16,193.42,193.42,193.42,193.42,0
MFX.IDX,23-Nov-16,35.48,35.6,35.36,35.56,0
MGD.IDX,23-Nov-16,725,729.43,725,729.34,0
MIA.IDX,23-Nov-16,1615.14,1624.86,1615.14,1624.86,0
MID.IDX,23-Nov-16,1624.14,1635.7,1624.02,1635.57,0
MIH.IDX,23-Nov-16,1615.14,1624.86,1615.14,1624.86,0
MIV.IDX,23-Nov-16,1621.19,1621.19,1621.19,1621.19,0
MLO.IDX,23-Nov-16,768.14,769.65,766.7,769.65,0
MMFI.IDX,23-Nov-16,66.33,68.31,66.31,68.23,0
MMOF.IDX,23-Nov-16,65.97,67.02,65.53,66.95,0
MMOH.IDX,23-Nov-16,62.92,64.36,62.75,64.27,0
MMTH.IDX,23-Nov-16,69.09,69.71,68.7,69.64,0
MMTW.IDX,23-Nov-16,78.32,80.15,78.25,80.04,0
MNFI.IDX,23-Nov-16,68.08,68.08,67.41,67.41,0
MNG.IDX,23-Nov-16,62.84,63.68,62.2,63.68,0
MNOF.IDX,23-Nov-16,66.85,66.85,66.38,66.4,0
MNOH.IDX,23-Nov-16,64.64,64.64,64.12,64.12,0
MNTH.IDX,23-Nov-16,70.55,70.55,70.02,70.02,0
MNTW.IDX,23-Nov-16,80.46,80.46,79.72,79.72,0
MOFI.IDX,23-Nov-16,62.03,62.03,61.56,61.56,0
MOOF.IDX,23-Nov-16,63.85,63.85,63.41,63.44,0
MOOH.IDX,23-Nov-16,60.62,60.67,60.37,60.37,0
MOTH.IDX,23-Nov-16,67.96,67.97,67.63,67.63,0
MOTW.IDX,23-Nov-16,71.74,71.82,71.09,71.09,0
MPFI.IDX,23-Nov-16,37.99,38.22,37.86,38.14,0
MPOF.IDX,23-Nov-16,54.95,55.02,54.74,54.91,0
MPOH.IDX,23-Nov-16,48.42,48.7,48.32,48.64,0
MPTH.IDX,23-Nov-16,62.65,62.65,62.31,62.53,0
MPTW.IDX,23-Nov-16,35.98,35.98,35.8,35.87,0
MSH.IDX,23-Nov-16,1222.05,1222.38,1217.13,1220.05,0
MTFI.IDX,23-Nov-16,49.52,49.55,48.49,49.21,0
MTOF.IDX,23-Nov-16,56.97,59.13,56.35,59.11,0
MTOH.IDX,23-Nov-16,51.06,52.38,50.61,52.12,0
MTTH.IDX,23-Nov-16,63.82,68.42,63.82,68.08,0
MTTW.IDX,23-Nov-16,53.66,53.66,49.96,50.55,0
MUFI.IDX,23-Nov-16,51.06,51.06,49.28,49.33,0
MUOH.IDX,23-Nov-16,52.36,52.84,51.63,52.24,0
MUTH.IDX,23-Nov-16,64.42,68.41,64.34,68.29,0
MUTW.IDX,23-Nov-16,54.72,54.72,49.2,49.25,0
MUV.IDX,23-Nov-16,567.62,572.14,567.44,572.1,0
MVFI.IDX,23-Nov-16,41.06,41.74,40.78,40.78,0
MVH.IDX,23-Nov-16,1218.6,1218.6,1218.6,1218.6,0
MVOF.IDX,23-Nov-16,52.78,55.11,52.78,54.88,0
MVOH.IDX,23-Nov-16,45.79,47.4,45.72,46.85,0
MVTH.IDX,23-Nov-16,62.95,66.32,62.95,66.29,0
MWFI.IDX,23-Nov-16,55.17,57.47,54.86,57.1,0
MWOF.IDX,23-Nov-16,71.34,75.65,71.34,75.59,0
MWOH.IDX,23-Nov-16,61.47,66.31,61.47,66.19,0
MWTW.IDX,23-Nov-16,56.95,59.21,56.44,58.53,0
MXX.IDX,23-Nov-16,44874.49,45197.32,44555.8,45184.08,245459360
MXY.IDX,23-Nov-16,191.03,191.47,189.47,191.44,0
MYHA.IDX,23-Nov-16,10,10,10,10,0
MYHD.IDX,23-Nov-16,5,5,5,5,0
MYHE.IDX,23-Nov-16,267,267,267,267,0
MYHH.IDX,23-Nov-16,557,557,557,557,0
MYHL.IDX,23-Nov-16,53,53,53,53,0
MYHN.IDX,23-Nov-16,265,265,265,265,0
MYHP.IDX,23-Nov-16,14,14,14,14,0
MYHQ.IDX,23-Nov-16,335,335,335,335,0
MYHU.IDX,23-Nov-16,205,205,205,205,0
MYHV.IDX,23-Nov-16,405,405,405,405,0
MYHX.IDX,23-Nov-16,610,610,610,610,0
MYLA.IDX,23-Nov-16,6,6,6,6,0
MYLE.IDX,23-Nov-16,81,81,81,81,0
MYLH.IDX,23-Nov-16,22,22,22,22,0
MYLL.IDX,23-Nov-16,38,38,38,38,0
MYLN.IDX,23-Nov-16,24,24,24,24,0
MYLQ.IDX,23-Nov-16,30,30,30,30,0
MYLU.IDX,23-Nov-16,17,17,17,17,0
MYLV.IDX,23-Nov-16,43,43,43,43,0
MYLX.IDX,23-Nov-16,60,60,60,60,0
NAST.IDX,23-Nov-16,3975.72,4003.4,3964.85,4003.17,0
NBI.IDX,23-Nov-16,2879.46,2970.98,2872.49,2969.24,0
NBZ.IDX,23-Nov-16,3013.21,3013.21,3013.21,3013.21,0
NDFI.IDX,23-Nov-16,63.8,64.76,60.95,60.95,0
NDOF.IDX,23-Nov-16,61.9,62.85,61.9,62.85,0
NDOH.IDX,23-Nov-16,67.61,67.61,66.66,67.61,0
NDTH.IDX,23-Nov-16,69.52,69.52,68.57,69.52,0
NDTW.IDX,23-Nov-16,65.71,71.42,65.71,71.42,0
NDX.IDX,23-Nov-16,4856.72,4859.67,4832.59,4853.86,0
NDXT.IDX,23-Nov-16,2851.9,2853.4,2838.98,2848.09,0
NDXX.IDX,23-Nov-16,2404.85,2417.95,2404.47,2417.62,0
NDY.IDX,23-Nov-16,4856.72,4859.67,4832.59,4853.86,0
NEX.IDX,23-Nov-16,158.71,158.94,157.76,158.9,0
NFA.IDX,23-Nov-16,49.45,49.62,49.22,49.62,0
NGV.IDX,23-Nov-16,606.78,606.78,606.78,606.78,0
NNY.IDX,23-Nov-16,8736.7881,8780.1709,8731.8203,8777.6035,0
NNYE.IDX,23-Nov-16,10911.5127,11028.9863,10900.5918,10996.9365,0
NNYI.IDX,23-Nov-16,4708.2173,4749.8696,4705.8662,4747.3853,0
NNYK.IDX,23-Nov-16,6707.2876,6734.2056,6678.0249,6731.6201,0
NNYL.IDX,23-Nov-16,7091.0654,7133.791,7087.2598,7132.0483,0
NNYP.IDX,23-Nov-16,11496.8389,11688.2744,11474.082,11688.2744,0
NNYY.IDX,23-Nov-16,7556.6846,7605.7437,7556.6846,7595.7637,0
NQGM.IDX,23-Nov-16,1660.34,1689.48,1651.11,1689.23,0
NQGS.IDX,23-Nov-16,2517.98,2523.94,2510.7,2523.91,0
NSEI.IDX,23-Nov-16,8051.2,8055.2,7973.1,8033.3,0
NSHD.IDX,23-Nov-16,299,2165,299,1480,0
NSHF.IDX,23-Nov-16,-234,44,-1546,30,0
NSHR.IDX,23-Nov-16,0.21,1.02,0.21,1.02,0
NSHU.IDX,23-Nov-16,65,1520,65,1510,0
NVLD.IDX,23-Nov-16,14.67,1172.89,14.67,1172.84,0
NVLF.IDX,23-Nov-16,-11.69,714.25,-191.39,712.68,0
NVLR.IDX,23-Nov-16,0.2,1.72,0.17,1.6,0
NVLU.IDX,23-Nov-16,2.97,1885.54,2.97,1885.53,0
NVOT.IDX,23-Nov-16,57770.83,3404044.5,57770.83,3404044.5,0
NWV.IDX,23-Nov-16,430.72,430.72,430.72,430.72,0
NWX.IDX,23-Nov-16,431.9,435.34,431.61,435.25,0
NXTQ.IDX,23-Nov-16,357.98,361.32,357.86,361.3,0
NYA.IDX,23-Nov-16,10772.609,10837.227,10768.803,10835.903,0
NYI.IDX,23-Nov-16,4708.2173,4749.8696,4705.8662,4747.3853,0
NYL.IDX,23-Nov-16,7091.0654,7133.791,7087.2598,7132.0483,0
NZ50.IDX,23-Nov-16,6817.66,6859.26,6817.66,6851.45,0
OEX.IDX,23-Nov-16,969.43,971.09,967.08,971.09,215269000
OFIN.IDX,23-Nov-16,6248.5,6267.29,6219.99,6267.29,0
OILBR.IDX,23-Nov-16,49.12,49.12,48.99,48.99,0
OILSW.IDX,23-Nov-16,47.94,47.99,47.94,47.99,1442513
OIV.IDX,23-Nov-16,47.38,50.71,45.66,48.14,0
OMX.IDX,23-Nov-16,1485.71,1488.68,1476.36,1482.63,0
ONE.IDX,23-Nov-16,969.43,971.09,967.08,971.09,0
OOI.IDX,23-Nov-16,1505.31,1505.48,1496.07,1501.23,0
OSX.IDX,23-Nov-16,166.96,168.97,166.93,168.94,0
OVX.IDX,23-Nov-16,47.15,47.84,46.73,47.54,0
PHN.IDX,23-Nov-16,27.63,27.7,27.51,27.65,0
PLD.IDX,23-Nov-16,742.35,744.85,723.7,737.4,8790
PLT.IDX,23-Nov-16,941.2,946.7,919,931.1,13918
POQ.IDX,23-Nov-16,82.61,82.72,82.61,82.66,0
PSEI.IDX,23-Nov-16,6822.07,6836.64,6722.31,6836.64,0
QSHD.IDX,23-Nov-16,58,1735,58,1139,0
QSHF.IDX,23-Nov-16,-32,532,-1117,483,0
QSHR.IDX,23-Nov-16,0.44,1.46,0.35,1.42,0
QSHU.IDX,23-Nov-16,26,1665,26,1622,0
QVLD.IDX,23-Nov-16,1.07,635.82,1.07,635.82,0
QVLF.IDX,23-Nov-16,-0.91,166.58,-91.85,158.05,0
QVLR.IDX,23-Nov-16,0.15,1.31,0.15,1.24,0
QVLU.IDX,23-Nov-16,0.16,793.88,0.16,793.88,0
R1FI.IDX,23-Nov-16,65.88,67.41,65.48,67.17,0
R1OF.IDX,23-Nov-16,57.86,58.78,57.86,58.73,0
R1OH.IDX,23-Nov-16,60.4,61.68,60.1,61.68,0
R1TH.IDX,23-Nov-16,65.68,66.39,65.27,66.36,0
R1TW.IDX,23-Nov-16,76.14,78.27,75.63,78.15,0
R2FI.IDX,23-Nov-16,77.34,80.54,77.34,80.44,0
R2OF.IDX,23-Nov-16,72.44,75.12,72.44,75.12,0
R2OH.IDX,23-Nov-16,74.09,76.21,74.09,76.21,0
R2TH.IDX,23-Nov-16,76.78,78.27,76.72,78.27,0
R2TW.IDX,23-Nov-16,89.83,92,89.83,91.89,0
R3FI.IDX,23-Nov-16,73.52,75.99,73.52,75.98,0
R3OF.IDX,23-Nov-16,67.53,69.61,67.53,69.61,0
R3OH.IDX,23-Nov-16,69.48,71.32,69.45,71.32,0
R3TH.IDX,23-Nov-16,73.04,74.27,72.91,74.27,0
R3TW.IDX,23-Nov-16,85.23,87.39,85.23,87.29,0
RAG.IDX,23-Nov-16,858.06,858.14,853.99,858.14,0
RAV.IDX,23-Nov-16,1420.53,1425.18,1416.42,1425.04,0
RDG.IDX,23-Nov-16,786.74,790.16,785,790.11,0
RJY.IDX,23-Nov-16,60.68,60.68,60.68,60.68,0
RLG.IDX,23-Nov-16,1050.71,1050.71,1045.59,1049.98,0
RLX.IDX,23-Nov-16,1385.71,1387.6,1382.13,1387.07,0
RMC.IDX,23-Nov-16,1769.76,1775.86,1764.47,1775.76,0
RMV.IDX,23-Nov-16,1819.85,1824.58,1812.23,1824.47,0
RMZ.IDX,23-Nov-16,1092.68,1094.62,1085.09,1094.46,0
RPE.IDX,23-Nov-16,188.34,191.74,188.29,191.05,0
RSC.IDX,23-Nov-16,1325.52,1331.9,1319.78,1331.66,0
RSG.IDX,23-Nov-16,1462.98,1471.97,1457.28,1471.69,0
RSV.IDX,23-Nov-16,1156.29,1160.82,1151.19,1160.63,0
RTCM.IDX,23-Nov-16,185.65,186.45,185.24,185.24,5700400
RTF.IDX,23-Nov-16,1510.4,1510.8,1504.94,1510.79,0
RTG.IDX,23-Nov-16,558.11,563.63,558.08,563.54,0
RTI.IDX,23-Nov-16,519.57,522.29,517.44,522.22,0
RTM.IDX,23-Nov-16,518.78,521.86,515.52,521.81,0
RTRE.IDX,23-Nov-16,150.74,151.27,150.24,150.24,4646700
RTV.IDX,23-Nov-16,471.7,473.89,469.69,473.83,0
RUA.IDX,23-Nov-16,1311.42,1313.46,1306.36,1313.44,0
RUF.IDX,23-Nov-16,15.73,15.88,15.68,15.86,0
RUI.IDX,23-Nov-16,1222.7,1224.34,1218.35,1224.3345,0
RUJ.IDX,23-Nov-16,1718.32,1727.67,1710.34,1727.4,0
RUO.IDX,23-Nov-16,779.04,788.2,777.83,788.02,0
RUT.IDX,23-Nov-16,1333.7632,1342.3528,1326.948,1342.0936,0
RVX.IDX,23-Nov-16,18.16,19.21,17.84,17.9,0
RWG.IDX,23-Nov-16,446.45,446.45,443.65,445.45,0
RWI.IDX,23-Nov-16,514.38,515.53,513.31,515.53,0
RWV.IDX,23-Nov-16,595.21,597.37,594.05,597.22,0
S1FI.IDX,23-Nov-16,65.68,67.64,63.72,65.68,0
S1OF.IDX,23-Nov-16,54.9,57.84,54.9,57.84,0
S1OH.IDX,23-Nov-16,61.76,61.76,59.8,60.78,0
S1TH.IDX,23-Nov-16,67.64,67.64,65.68,66.66,0
S1TR.IDX,23-Nov-16,205.56,206.85,205.29,205.86,0
S1TW.IDX,23-Nov-16,69.6,75.49,68.62,74.5,0
S2TR.IDX,23-Nov-16,488.05,492.39,486.38,491.13,0
S3TR.IDX,23-Nov-16,919.58,927.97,919.58,927.52,0
S4FI.IDX,23-Nov-16,77.69,80.45,77.44,80.45,0
S4OF.IDX,23-Nov-16,68.17,69.92,68.17,69.42,0
S4OH.IDX,23-Nov-16,68.92,70.67,68.17,70.67,0
S4TH.IDX,23-Nov-16,73.43,75.18,72.43,75.18,0
S4TR.IDX,23-Nov-16,355.9,356.92,354.99,356.01,0
S4TW.IDX,23-Nov-16,87.71,89.22,86.71,88.97,0
S5FI.IDX,23-Nov-16,64.69,65.68,63.31,64.49,0
S5OF.IDX,23-Nov-16,55.81,56.8,55.42,56.8,0
S5OH.IDX,23-Nov-16,58.97,59.76,58.77,59.76,0
S5TH.IDX,23-Nov-16,63.9,64.29,63.31,63.7,0
S5TR.IDX,23-Nov-16,435.76,436.63,433.97,435.43,0
S5TW.IDX,23-Nov-16,71.59,74.35,71.4,73.96,0
S6CD.IDX,23-Nov-16,480.66,484.81,480.45,484.65,0
S6CS.IDX,23-Nov-16,1614.84,1626.54,1608.6,1625.31,0
S6EP.IDX,23-Nov-16,686.83,699.22,680.28,699.13,0
S6FI.IDX,23-Nov-16,82,84.33,82,84.16,0
S6FP.IDX,23-Nov-16,897.37,901.3,893.21,901.15,0
S6HC.IDX,23-Nov-16,1715.38,1750.9,1710.29,1750.5,0
S6IP.IDX,23-Nov-16,907.85,915.35,906.2,915.05,0
S6MP.IDX,23-Nov-16,475.07,479.56,472.65,479.42,0
S6OF.IDX,23-Nov-16,76.5,78.5,76.33,77.83,0
S6OH.IDX,23-Nov-16,78.16,79.66,77.66,79.5,0
S6TH.IDX,23-Nov-16,79.66,81,79.16,80.83,0
S6TP.IDX,23-Nov-16,595.98,598.62,592.39,598.49,0
S6TR.IDX,23-Nov-16,1140.16,1147.85,1138.91,1147.73,0
S6TW.IDX,23-Nov-16,93.5,95.5,93.5,95.5,0
S6UP.IDX,23-Nov-16,601.94,601.94,594.13,595.55,0
S7TR.IDX,23-Nov-16,780.4,784.47,776.52,784.23,0
S8TR.IDX,23-Nov-16,895.53,901.88,891.4,899.54,0
S9TR.IDX,23-Nov-16,485.5,487.01,484.66,486.45,0
SAAB.IDX,23-Nov-16,1719.54,1722.95,1709.96,1711.18,0
SACC.IDX,23-Nov-16,3009.83,3020.24,3002.54,3014.03,0
SACN.IDX,23-Nov-16,175.37,176.05,174.08,175.74,0
SAEI.IDX,23-Nov-16,1218.95,1228.08,1218.95,1228.08,0
SAER.IDX,23-Nov-16,99.07,99.51,98.28,99.46,0
SAEU.IDX,23-Nov-16,1086.9,1090.92,1081.04,1084.04,0
SAIE.IDX,23-Nov-16,203.69,204.86,200.89,202.13,0
SAIU.IDX,23-Nov-16,166.44,167.17,163.01,163.67,0
SAJR.IDX,23-Nov-16,115.09,115.78,114.73,114.95,0
SAJT.IDX,23-Nov-16,92.7,93.09,92.24,92.41,0
SANA.IDX,23-Nov-16,3867.6,3911.1,3865.67,3910.28,0
SANC.IDX,23-Nov-16,3806.33,3844.9,3804.14,3844.77,0
SAPE.IDX,23-Nov-16,3516.08,3527.85,3497.35,3498.21,0
SAPT.IDX,23-Nov-16,100.65,102.54,100.22,102.33,0
SAPU.IDX,23-Nov-16,3212.98,3232.2,3212.71,3227.51,0
SAQA.IDX,23-Nov-16,3238.23,3247.37,3216.46,3216.47,0
SAQE.IDX,23-Nov-16,2693.49,2712.66,2692.02,2703.7,0
